fort_id,name_primary,alt_names,state_territory,state_full_name,location_text,fort_type,nationality,dates_raw,earliest_year,latest_year,source_url,source_section,description_raw,entry_raw,other_attributes,scraped_at
1638,Mud Creek Blockhouse,Lower Cayuga Castle|Sodoms|Ossaroda,NY,New York,Clyde,blockhouse,France|Great Britain,"(1722 - 1742, 1756 - 1760)",1722,1760,https://www.northamericanforts.com/East/nywest.html,East,"A British log blockhouse located on the north bank of the Clyde River (known as Mud Creek to the English at the time), just east of the mouth of Vanderbilt Creek. When the newly erected blockhouse at Great Sodus Bay (see above) was threatened with attack by the French, the garrison withdrew to this location and ""prepared a defense"" (a line of abbatis or a simple palisade), but withdrew again after one week to return to Albany . French traders may have then used the post afterwards until 1742. Another more substantial fort (or ""castle"") was later built here by the British in 1756 ( Lower Cayuga Castle ) to protect the Cayuga Indian village of Sodoms / Ossaroda against the French and its Huron allies. This had two two-story log blockhouses within a protective stockade, similar in design to Fort Kanadesaga (Seneca Castle), and was probably garrisoned by British troops in 1758 - 1760. The abandoned fort was later used by Loyalists/Tories during the American Revolution to store supplies brought from Canada via Sodus Bay. It may have been discovered by Patriot forces during General Sullivan's 1779 campaign. The abandoned blockhouses were then used by land squatters and smugglers after the war, and was finally destroyed (burned) in 1788 by the state militia that was sent in to clean them out. At least one of the blockhouses had still remained standing by that time. The charred remains were reportedly still evident in 1805. The hill on which the fort was situated was leveled in 1852 for the Rochester-Syracuse Railroad line and depot. The present village was settled in 1814, originally known as Blockhouse , renamed in 1826 (the south side of the river had been known at the time as Lauraville ). The river was renamed in 1818. A replica two-story log blockhouse was built in 1976, located at 99 East Genesee Street in a park on the north side of the Erie Canal, on the south side of NY 31 just east of NY 414. A French trading post may have been previously located in this vicinity circa 1705 - 1717 by Louis Thomas de Joncaire. (special thanks to Tom Sawtelle for providing information)","Mud Creek Blockhouse (1722 - 1742, 1756 - 1760), Clyde - A British log blockhouse located on the north bank of the Clyde River (known as Mud Creek to the English at the time), just east of the mouth of Vanderbilt Creek. When the newly erected blockhouse at Great Sodus Bay (see above) was threatened with attack by the French, the garrison withdrew to this location and ""prepared a defense"" (a line of abbatis or a simple palisade), but withdrew again after one week to return to Albany . French traders may have then used the post afterwards until 1742. Another more substantial fort (or ""castle"") was later built here by the British in 1756 ( Lower Cayuga Castle ) to protect the Cayuga Indian village of Sodoms / Ossaroda against the French and its Huron allies. This had two two-story log blockhouses within a protective stockade, similar in design to Fort Kanadesaga (Seneca Castle), and was probably garrisoned by British troops in 1758 - 1760. The abandoned fort was later used by Loyalists/Tories during the American Revolution to store supplies brought from Canada via Sodus Bay. It may have been discovered by Patriot forces during General Sullivan's 1779 campaign. The abandoned blockhouses were then used by land squatters and smugglers after the war, and was finally destroyed (burned) in 1788 by the state militia that was sent in to clean them out. At least one of the blockhouses had still remained standing by that time. The charred remains were reportedly still evident in 1805. The hill on which the fort was situated was leveled in 1852 for the Rochester-Syracuse Railroad line and depot. The present village was settled in 1814, originally known as Blockhouse , renamed in 1826 (the south side of the river had been known at the time as Lauraville ). The river was renamed in 1818. A replica two-story log blockhouse was built in 1976, located at 99 East Genesee Street in a park on the north side of the Erie Canal, on the south side of NY 31 just east of NY 414. A French trading post may have been previously located in this vicinity circa 1705 - 1717 by Louis Thomas de Joncaire. (special thanks to Tom Sawtelle for providing information)",,2025-11-30 02:27:41
1625,Neutral Indian Fort,,NY,New York,East Shelby,stockade,,(c. 1400 - 1650),1400,1400,https://www.northamericanforts.com/East/nywest.html,East,"A Neutral Indian double-palisaded village, destroyed by the Iroquois (Seneca) in 1650. This is the only currently known double-palisaded Native American site in the state.","Neutral Indian Fort (c. 1400 - 1650), East Shelby - A Neutral Indian double-palisaded village, destroyed by the Iroquois (Seneca) in 1650. This is the only currently known double-palisaded Native American site in the state.",,2025-11-30 02:27:41
1551,New Dorp / Hurley Blockhouse,,NY,New York,Hurley,blockhouse,Netherlands|Great Britain,(1662 - 1686 ?),1662,1686,https://www.northamericanforts.com/East/nyhudson.html,East,A Dutch Walloon settlers' palisaded blockhouse. Attacked by Esopus Indians in June 1663. The settlement was originally known by the Dutch as New Dorp .,"New Dorp / Hurley Blockhouse (1662 - 1686 ?), Hurley - A Dutch Walloon settlers' palisaded blockhouse. Attacked by Esopus Indians in June 1663. The settlement was originally known by the Dutch as New Dorp .",,2025-11-30 02:27:36
1499,New Fort,,NY,New York,"Shandaken Township, Ulster County",fort,Netherlands,(1663),1663,1663,https://www.northamericanforts.com/East/nycatskill.html,East,A Dutch settlers' fort along upper Esopus Creek that was attacked by Indians in September 1663. Marker located one mile south of the Old Shawangunk Church.,"New Fort (1663), Shandaken Township, Ulster County - A Dutch settlers' fort along upper Esopus Creek that was attacked by Indians in September 1663. Marker located one mile south of the Old Shawangunk Church.",,2025-11-30 02:27:32
1554,New Paltz Stockade,,NY,New York,New Paltz,stockade,Great Britain,(1678 - unknown),1678,1678,https://www.northamericanforts.com/East/nyhudson.html,East,A stockaded twelve log cabin settlement of French Huguenots. Stone dwellings were built in 1705.,"New Paltz Stockade (1678 - unknown), New Paltz - A stockaded twelve log cabin settlement of French Huguenots. Stone dwellings were built in 1705.",,2025-11-30 02:27:36
1524,New Utrecht Blockhouse,,NY,New York,Brooklyn,blockhouse,Netherlands,(1657 - 1664),1657,1664,https://www.northamericanforts.com/East/nycity.html,East,"A Dutch-built blockhouse for the palisaded settlement of French Huguenots, led by Jacques Cortelyou. Located in the Bath Beach / Bensonhurst area.","New Utrecht Blockhouse (1657 - 1664), Brooklyn - A Dutch-built blockhouse for the palisaded settlement of French Huguenots, led by Jacques Cortelyou. Located in the Bath Beach / Bensonhurst area.",,2025-11-30 02:27:33
1518,Nipnichsen,,NY,New York,Bronx,fort,,(c. 1600),1600,1600,https://www.northamericanforts.com/East/nycity.html,East,A Weckweeskeck Indian fortified village located on Spuyten Duyvil Hill at the Harlem and Hudson Rivers. Visited by Henry Hudson in 1609. Probable site is at Henry Hudson Memorial Park. Marker on New Bridge Drive.,"Nipnichsen (c. 1600), Bronx - A Weckweeskeck Indian fortified village located on Spuyten Duyvil Hill at the Harlem and Hudson Rivers. Visited by Henry Hudson in 1609. Probable site is at Henry Hudson Memorial Park. Marker on New Bridge Drive.",,2025-11-30 02:27:33
1520,Nooten Eylandt Fort,,NY,New York,Governors Island,fort,Netherlands,(1624 - 1625),1624,1625,https://www.northamericanforts.com/East/nycity.html,East,"A Dutch fort located somewhere on the island. It was abandoned after Fort Amsterdam was built on Manhattan. The British called the island ""Nutten Island"" before changing it to ""Governors Island"".","Nooten Eylandt Fort (1624 - 1625), Governors Island - A Dutch fort located somewhere on the island. It was abandoned after Fort Amsterdam was built on Manhattan. The British called the island ""Nutten Island"" before changing it to ""Governors Island"".",,2025-11-30 02:27:33
1526,North Battery,Red Fort|Hubert Street Battery,NY,New York,Manhattan,battery,United States,(1809 - 1831),1809,1831,https://www.northamericanforts.com/East/nycity2.html,East,"A 16-gun semi-circular stone fort built of red sandstone, which gave it the popular name of Red Fort . Located on a rocky shoal about 200 feet off of the Hudson River bank, connected by a wooden drawbridge. Also known as Hubert Street Battery , the foot of which near it was located, in the Tribeca area, near present-day Pier 27.","North Battery (1809 - 1831), Manhattan - A 16-gun semi-circular stone fort built of red sandstone, which gave it the popular name of Red Fort . Located on a rocky shoal about 200 feet off of the Hudson River bank, connected by a wooden drawbridge. Also known as Hubert Street Battery , the foot of which near it was located, in the Tribeca area, near present-day Pier 27.",,2025-11-30 02:27:34
1592,Oneida Indian Fort,Carantonan,NY,New York,"Fenner Township, Madison County",stockade,,(c. 1480),1480,1480,https://www.northamericanforts.com/East/nynorwest.html,East,"A palisaded Oneida Indian village. Located about six miles south of Canastota near Nichols Pond. A state marker was erected here in 1927 stating that this site was the village ( Carantonan ) that was attacked by the Hurons and French under Champlain in October 1615, although later historians seriously doubt this. Later research indicates that the 1615 battle site may have actually been near Waverly in Tioga County (see entry on Page 9) . See also The Real Battle of Nichols Pond by Dan Weiskotten","Oneida Indian Fort (c. 1480), Fenner Township, Madison County - A palisaded Oneida Indian village. Located about six miles south of Canastota near Nichols Pond. A state marker was erected here in 1927 stating that this site was the village ( Carantonan ) that was attacked by the Hurons and French under Champlain in October 1615, although later historians seriously doubt this. Later research indicates that the 1615 battle site may have actually been near Waverly in Tioga County (see entry on Page 9) . See also The Real Battle of Nichols Pond by Dan Weiskotten",,2025-11-30 02:27:40
1639,Onontare,Mission de St. René,NY,New York,Savannah,stockade,France,(1670's),1670,1670,https://www.northamericanforts.com/East/nywest.html,East,"A Cayuga Indian fortified town was once located on Fort Hill one mile south of town, circa 1300. The French Jesuit Mission de St. René was established here or nearby in 1670. A small French stockade was said to have been located just to the east, on the Seneca River near Howland Island, around the same time as the mission or later. (thanks to Tom Sawtelle for providing additional information)","Onontare (1670's), Savannah - A Cayuga Indian fortified town was once located on Fort Hill one mile south of town, circa 1300. The French Jesuit Mission de St. René was established here or nearby in 1670. A small French stockade was said to have been located just to the east, on the Seneca River near Howland Island, around the same time as the mission or later. (thanks to Tom Sawtelle for providing additional information)",,2025-11-30 02:27:41
1599,Oswego Falls Palisade,Fort Bradstreet,NY,New York,Fulton,stockade,Great Britain,(1758 - 1760's),1758,1760,https://www.northamericanforts.com/East/nynorwest.html,East,"Possibly known as Fort Bradstreet . It was an octagonal earthwork with barracks located on the east bank of the Oswego River near present-day South First Street. The post was not formally used by either side during the American Revolution except in transit. The western portion of the site was destroyed in 1820 for the Oswego Canal. Nearby was once an ancient (date ?) Indian semi-circular earthwork located on a bluff by the river. To the north near Lewis Corners is Battle Island State Park , scene of battle (July 1756) between British and French forces.","Oswego Falls Palisade (1758 - 1760's), Fulton - Possibly known as Fort Bradstreet . It was an octagonal earthwork with barracks located on the east bank of the Oswego River near present-day South First Street. The post was not formally used by either side during the American Revolution except in transit. The western portion of the site was destroyed in 1820 for the Oswego Canal. Nearby was once an ancient (date ?) Indian semi-circular earthwork located on a bluff by the river. To the north near Lewis Corners is Battle Island State Park , scene of battle (July 1756) between British and French forces.",,2025-11-30 02:27:40
